trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2018-01-29,7.4404,7.2839,0.999,2.4571,2.343,1.0944,1.0944,39507900.2144
2018-01-30,7.2469,7.0945,0.973,2.3932,2.2821,1.1236,1.1236,38480577.4005
2018-01-31,7.2801,7.127,0.9775,2.4041,2.2925,1.1185,1.1185,38656689.8828
2018-02-01,7.352,7.1973,0.9871,2.4279,2.3152,1.1075,1.1075,39038266.928
2018-02-02,7.2635,7.1107,0.9753,2.3987,2.2873,1.121,1.121,38568633.6417
2018-02-05,7.457,7.3001,1.0012,2.4626,2.3482,1.0919,1.0919,39595956.4556
2018-02-06,7.4515,7.2947,1.0005,2.4607,2.3465,1.0928,1.0928,39566604.3752
2018-02-07,7.4349,7.2785,0.9983,2.4553,2.3413,1.0952,1.0952,39478548.134
2018-02-08,7.2414,7.0891,0.9723,2.3914,2.2804,1.1245,1.1245,38451225.3201
2018-02-09,7.0645,6.9159,0.9486,2.3329,2.2247,1.1526,1.1526,37511958.7474
2018-02-12,6.9042,6.759,0.927,2.28,2.1742,1.1794,1.1794,36660748.4159
2018-02-13,6.9153,6.7698,0.9285,2.2837,2.1777,1.1775,1.1775,36719452.5766
2018-02-14,6.8876,6.7428,0.9248,2.2745,2.169,1.1822,1.1822,36572692.1747
2018-02-22,6.9816,6.8347,0.9374,2.3056,2.1985,1.1663,1.1663,37071677.5414
2018-02-23,7.0314,6.8835,0.9441,2.322,2.2142,1.158,1.158,37335846.265
2018-02-26,7.0369,6.8889,0.9448,2.3238,2.216,1.1571,1.1571,37365198.3454
2018-02-27,7.0148,6.8672,0.9419,2.3165,2.209,1.1608,1.1608,37247790.0238
2018-02-28,6.8876,6.7428,0.9248,2.2745,2.169,1.1822,1.1822,36572692.1747
2018-03-01,6.8932,6.7482,0.9255,2.2764,2.1707,1.1813,1.1813,36602044.2551
2018-03-02,6.86,6.7157,0.9211,2.2654,2.1603,1.187,1.187,36425931.7727
2018-03-05,6.8655,6.7211,0.9218,2.2672,2.162,1.186,1.186,36455283.8531
2018-03-06,6.9042,6.759,0.927,2.28,2.1742,1.1794,1.1794,36660748.4159
2018-03-07,6.9042,6.759,0.927,2.28,2.1742,1.1794,1.1794,36660748.4159
2018-03-08,6.8932,6.7482,0.9255,2.2764,2.1707,1.1813,1.1813,36602044.2551
2018-03-09,6.8987,6.7536,0.9263,2.2782,2.1724,1.1803,1.1803,36631396.3355
2018-03-12,6.9098,6.7644,0.9278,2.2818,2.1759,1.1784,1.1784,36690100.4963
2018-03-13,6.9042,6.759,0.927,2.28,2.1742,1.1794,1.1794,36660748.4159
2018-03-14,6.8489,6.7049,0.9196,2.2618,2.1568,1.1889,1.1889,36367227.6119
2018-03-15,6.8489,6.7049,0.9196,2.2618,2.1568,1.1889,1.1889,36367227.6119
2018-03-16,6.7992,6.6562,0.9129,2.2453,2.1411,1.1976,1.1976,36103058.8883
2018-03-19,6.8047,6.6616,0.9137,2.2472,2.1428,1.1966,1.1966,36132410.9687
2018-03-20,6.8103,6.667,0.9144,2.249,2.1446,1.1956,1.1956,36161763.0491
2018-03-21,6.7937,6.6508,0.9122,2.2435,2.1394,1.1986,1.1986,36073706.8079
2018-03-22,6.7716,6.6291,0.9092,2.2362,2.1324,1.2025,1.2025,35956298.4863
2018-03-23,6.4731,6.3369,0.8691,2.1376,2.0384,1.2579,1.2579,34371286.1449
2018-03-26,6.4178,6.2828,0.8617,2.1194,2.021,1.2688,1.2688,34077765.3409
2018-03-27,6.4233,6.2882,0.8625,2.1212,2.0227,1.2677,1.2677,34107117.4213
2018-03-28,6.3957,6.2611,0.8587,2.1121,2.014,1.2731,1.2731,33960357.0193
2018-03-29,6.4233,6.2882,0.8625,2.1212,2.0227,1.2677,1.2677,34107117.4213
2018-03-30,6.4399,6.3044,0.8647,2.1267,2.028,1.2644,1.2644,34195173.6625
2018-04-02,6.4731,6.3369,0.8691,2.1376,2.0384,1.2579,1.2579,34371286.1449
2018-04-03,6.3901,6.2557,0.858,2.1102,2.0123,1.2742,1.2742,33931004.9389
2018-04-04,6.3736,6.2395,0.8558,2.1048,2.0071,1.2776,1.2776,33842948.6977
2018-04-09,6.357,6.2232,0.8535,2.0993,2.0018,1.2809,1.2809,33754892.4566
2018-04-10,6.5062,6.3694,0.8736,2.1486,2.0488,1.2515,1.2515,34547398.6273
2018-04-11,6.5836,6.4451,0.884,2.1741,2.0732,1.2368,1.2368,34958327.7528
2018-04-12,6.5118,6.3748,0.8743,2.1504,2.0506,1.2505,1.2505,34576750.7077
2018-04-13,6.462,6.3261,0.8676,2.134,2.0349,1.2601,1.2601,34312581.9841
2018-04-16,6.3846,6.2503,0.8573,2.1084,2.0105,1.2754,1.2754,33901652.8585
2018-04-17,6.3846,6.2503,0.8573,2.1084,2.0105,1.2754,1.2754,33901652.8585
2018-04-18,6.4841,6.3477,0.8706,2.1413,2.0419,1.2558,1.2558,34429990.3057
2018-04-19,6.5228,6.3856,0.8758,2.1541,2.0541,1.2483,1.2483,34635454.8685
2018-04-20,6.4178,6.2828,0.8617,2.1194,2.021,1.2688,1.2688,34077765.3409
2018-04-23,6.4123,6.2774,0.861,2.1175,2.0193,1.2699,1.2699,34048413.2605
2018-04-24,6.5118,6.3748,0.8743,2.1504,2.0506,1.2505,1.2505,34576750.7077
2018-04-25,6.4454,6.3098,0.8654,2.1285,2.0297,1.2633,1.2633,34224525.7429
2018-04-26,6.3957,6.2611,0.8587,2.1121,2.014,1.2731,1.2731,33960357.0193
2018-04-27,6.4178,6.2828,0.8617,2.1194,2.021,1.2688,1.2688,34077765.3409
2018-05-02,5.9669,5.9842,0.8128,1.92,1.9516,1.3355,1.3355,32375344.6779
2018-05-03,5.9074,5.9246,0.8047,1.9009,1.9322,1.3489,1.3489,32052471.7935
2018-05-04,5.8587,5.8757,0.7981,1.8852,1.9163,1.3601,1.3601,31788303.07
2018-05-07,5.8641,5.8812,0.7988,1.887,1.918,1.3589,1.3589,31817655.1503
2018-05-08,5.9236,5.9408,0.8069,1.9061,1.9375,1.3452,1.3452,32140528.0347
2018-05-09,5.9128,5.93,0.8055,1.9026,1.9339,1.3477,1.3477,32081823.8739
2018-05-10,5.9236,5.9408,0.8069,1.9061,1.9375,1.3452,1.3452,32140528.0347
2018-05-11,5.9236,5.9408,0.8069,1.9061,1.9375,1.3452,1.3452,32140528.0347
2018-05-14,5.9507,5.968,0.8106,1.9148,1.9463,1.3391,1.3391,32287288.4367
2018-05-15,5.9453,5.9625,0.8099,1.9131,1.9446,1.3403,1.3403,32257936.3563
2018-05-16,5.8804,5.8974,0.801,1.8922,1.9233,1.3551,1.3551,31905711.3915
2018-05-17,5.8587,5.8757,0.7981,1.8852,1.9163,1.3601,1.3601,31788303.07
2018-05-18,5.8966,5.9137,0.8033,1.8974,1.9286,1.3514,1.3514,31993767.6327
2018-05-21,5.9182,5.9354,0.8062,1.9044,1.9357,1.3465,1.3465,32111175.9543
2018-05-22,5.8858,5.9029,0.8018,1.8939,1.9251,1.3539,1.3539,31935063.4719
2018-05-23,5.8425,5.8595,0.7959,1.88,1.9109,1.3639,1.3639,31700246.8288
2018-05-24,5.8371,5.854,0.7952,1.8783,1.9092,1.3652,1.3652,31670894.7484
2018-05-25,5.7938,5.8106,0.7893,1.8643,1.895,1.3754,,31436078.1052
2018-05-28,5.8209,5.8378,0.7929,1.873,1.9039,1.369,,31582838.5072
2018-05-29,5.7559,5.7726,0.7841,1.8521,1.8826,1.3844,,31230613.5424
2018-05-30,5.6478,5.6641,0.7694,1.8173,1.8472,1.411,,30643571.9345
2018-05-31,5.7073,5.7238,0.7775,1.8365,1.8667,1.3962,,30966444.8188
2018-06-01,5.7776,5.7944,0.787,1.8591,1.8897,1.3792,,31348021.864
2018-06-04,5.8155,5.8323,0.7922,1.8713,1.9021,1.3703,,31553486.4268
2018-06-05,5.7668,5.7835,0.7856,1.8556,1.8862,1.3818,,31289317.7032
2018-06-06,5.7073,5.7238,0.7775,1.8365,1.8667,1.3962,,30966444.8188
2018-06-07,5.7451,5.7618,0.7826,1.8487,1.8791,1.387,,31171909.3816
2018-06-08,5.6369,5.6533,0.7679,1.8138,1.8437,1.4137,,30584867.7737
2018-06-11,5.6369,5.6533,0.7679,1.8138,1.8437,1.4137,,30584867.7737
2018-06-12,5.5991,5.6153,0.7627,1.8017,1.8313,1.4232,,30379403.2109
2018-06-13,5.5233,5.5394,0.7524,1.7773,1.8065,1.4427,,29968474.0853
2018-06-14,5.5287,5.5448,0.7531,1.779,1.8083,1.4413,,29997826.1657
2018-06-15,5.572,5.5882,0.759,1.793,1.8225,1.4301,,30232642.8089
2018-06-19,5.3664,5.382,0.731,1.7268,1.7552,1.4849,,29117263.7538
2018-06-20,5.3502,5.3657,0.7288,1.7216,1.7499,1.4894,,29029207.5126
2018-06-21,5.3178,5.3332,0.7244,1.7111,1.7393,1.4985,,28853095.0303
2018-06-22,5.2799,5.2952,0.7192,1.699,1.7269,1.5093,,28647630.4675
2018-06-25,5.1717,5.1867,0.7045,1.6641,1.6915,1.5408,,28060588.8595
2018-06-26,5.1284,5.1433,0.6986,1.6502,1.6774,1.5538,,27825772.2164
2018-06-27,5.0689,5.0836,0.6905,1.6311,1.6579,1.5721,,27502899.332
2018-06-28,5.1392,5.1542,0.7001,1.6537,1.6809,1.5506,,27884476.3772
2018-06-29,5.1717,5.1867,0.7045,1.6641,1.6915,1.5408,,28060588.8595
2018-07-02,5.0256,5.0402,0.6846,1.6171,1.6438,1.5856,,27268082.6888
2018-07-03,5.0581,5.0728,0.689,1.6276,1.6544,1.5754,,27444195.1712
2018-07-04,5.0365,5.0511,0.6861,1.6206,1.6473,1.5822,,27326786.8496
2018-07-05,5.0094,5.0239,0.6824,1.6119,1.6385,1.5907,,27180026.4476
2018-07-06,5.0689,5.0836,0.6905,1.6311,1.6579,1.5721,,27502899.332
2018-07-09,5.1933,5.2084,0.7075,1.6711,1.6986,1.5344,,28177997.1811
2018-07-10,5.1771,5.1921,0.7052,1.6659,1.6933,1.5392,,28089940.9399
2018-07-11,5.0743,5.089,0.6912,1.6328,1.6597,1.5704,,27532251.4124
2018-07-12,5.1771,5.1921,0.7052,1.6659,1.6933,1.5392,,28089940.9399
2018-07-13,5.1338,5.1487,0.7045,1.652,1.6792,1.5522,1.0537,27855124.2968
2018-07-16,5.0906,5.1053,0.6986,1.638,1.665,1.5654,1.0627,27620307.6536
2018-07-17,5.1068,5.1216,0.7008,1.6433,1.6703,1.5604,1.0593,27708363.8948
2018-07-18,5.1446,5.1596,0.706,1.6554,1.6827,1.5489,1.0515,27913828.4575
2018-07-19,5.1717,5.1867,0.7097,1.6641,1.6915,1.5408,1.046,28060588.8595
2018-07-20,5.3394,5.3549,0.7328,1.7181,1.7464,1.4924,1.0132,28970503.3518
2018-07-23,5.3881,5.4037,0.7394,1.7338,1.7623,1.4789,1.004,29234672.0754
2018-07-24,5.4205,5.4363,0.7439,1.7442,1.7729,1.4701,0.998,29410784.5578
2018-07-25,5.4205,5.4363,0.7439,1.7442,1.7729,1.4701,0.998,29410784.5578
2018-07-26,5.3881,5.4037,0.7394,1.7338,1.7623,1.4789,1.004,29234672.0754
2018-07-27,5.4043,5.42,0.7417,1.739,1.7676,1.4745,1.001,29322728.3166
2018-07-30,5.4801,5.496,0.7521,1.7634,1.7924,1.4541,0.9872,29733657.4422
2018-07-31,5.5017,5.5177,0.755,1.7703,1.7995,1.4484,0.9833,29851065.7637
2018-08-01,5.361,5.3766,0.7357,1.7251,1.7535,1.4864,1.0091,29087911.6734
2018-08-02,5.2961,5.3115,0.7268,1.7042,1.7322,1.5046,1.0215,28735686.7087
2018-08-03,5.3178,5.3332,0.7298,1.7111,1.7393,1.4985,1.0173,28853095.0303
2018-08-06,5.361,5.3766,0.7357,1.7251,1.7535,1.4864,1.0091,29087911.6734
2018-08-07,5.4692,5.4851,0.7506,1.7599,1.7889,1.457,0.9891,29674953.2814
2018-08-08,5.4368,5.4526,0.7461,1.7494,1.7782,1.4657,0.995,29498840.799
2018-08-09,5.4855,5.5014,0.7528,1.7651,1.7942,1.4527,0.9862,29763009.5226
2018-08-10,5.4476,5.4634,0.7476,1.7529,1.7818,1.4628,0.993,29557544.9598
2018-08-13,5.3989,5.4146,0.7409,1.7373,1.7659,1.476,1.002,29293376.2362
2018-08-14,5.4422,5.458,0.7469,1.7512,1.78,1.4642,0.994,29528192.8794
2018-08-15,5.3556,5.3712,0.735,1.7233,1.7517,1.4879,1.0101,29058559.593
2018-08-16,5.4422,5.458,0.7469,1.7512,1.78,1.4642,0.994,29528192.8794
2018-08-17,5.3989,5.4146,0.7409,1.7373,1.7659,1.476,1.002,29293376.2362
2018-08-20,5.4909,5.5068,0.7535,1.7668,1.7959,1.4513,0.9852,29792361.603
2018-08-21,5.4746,5.4905,0.7513,1.7616,1.7906,1.4556,0.9881,29704305.3618
2018-08-22,5.4584,5.4743,0.7491,1.7564,1.7853,1.4599,0.9911,29616249.1206
2018-08-23,5.4476,5.4634,0.7476,1.7529,1.7818,1.4628,0.993,29557544.9598
2018-08-24,5.572,5.5882,0.7647,1.793,1.8225,1.4301,0.9709,30232642.8089
2018-08-27,5.5882,5.6045,0.7669,1.7982,1.8278,1.426,0.9681,30320699.0501
2018-08-28,5.572,5.5882,0.7647,1.793,1.8225,1.4301,0.9709,30232642.8089
2018-08-29,5.5828,5.599,0.7662,1.7964,1.826,1.4274,0.969,30291346.9697
2018-08-30,5.5017,5.461,0.7316,1.7703,1.7819,1.4484,0.9833,29851065.7637
2018-08-31,5.5882,5.5469,0.7432,1.7982,1.81,1.426,0.9681,30320699.0501
2018-09-03,5.5396,5.4986,0.7367,1.7825,1.7942,1.4385,0.9766,30056530.3265
2018-09-04,5.6099,5.5684,0.746,1.8051,1.817,1.4205,0.9643,30438107.3717
2018-09-05,5.4746,5.4342,0.728,1.7616,1.7732,1.4556,0.9881,29704305.3618
2018-09-06,5.4855,5.4449,0.7295,1.7651,1.7767,1.4527,0.9862,29763009.5226
2018-09-07,5.5125,5.4718,0.7331,1.7738,1.7854,1.4456,0.9814,29909769.9245
2018-09-10,5.5071,5.4664,0.7324,1.7721,1.7837,1.447,0.9823,29880417.8441
2018-09-11,5.4205,5.3805,0.7209,1.7442,1.7556,1.4701,0.998,29410784.5578
2018-09-12,5.4314,5.3912,0.7223,1.7477,1.7592,1.4672,0.996,29469488.7186
2018-09-13,5.5666,5.5255,0.7403,1.7912,1.803,1.4315,0.9718,30203290.7285
2018-09-14,5.5504,5.5094,0.7381,1.786,1.7977,1.4357,0.9747,30115234.4873
2018-09-17,5.4909,5.4503,0.7302,1.7668,1.7784,1.4513,0.9852,29792361.603
2018-09-18,5.5504,5.5094,0.7381,1.786,1.7977,1.4357,0.9747,30115234.4873
2018-09-19,5.5396,5.4986,0.7367,1.7825,1.7942,1.4385,0.9766,30056530.3265
2018-09-20,5.5287,5.4879,0.7352,1.779,1.7907,1.4413,0.9785,29997826.1657
2018-09-21,5.6748,5.6329,0.7547,1.826,1.838,1.4042,0.9533,30790332.3365
2018-09-25,5.5991,5.5577,0.7446,1.8017,1.8135,1.4232,0.9662,30379403.2109
2018-09-26,5.6315,5.5899,0.7489,1.8121,1.824,1.415,0.9606,30555515.6933
2018-09-27,5.6694,5.6275,0.7539,1.8243,1.8362,1.4056,0.9542,30760980.2561
2018-09-28,5.7451,5.7027,0.764,1.8487,1.8608,1.387,0.9416,31171909.3816
2018-10-08,5.4963,5.4557,0.7309,1.7686,1.7802,1.4498,0.9843,29821713.6834
2018-10-09,5.4909,5.4503,0.7302,1.7668,1.7784,1.4513,0.9852,29792361.603
2018-10-10,5.5017,5.461,0.7316,1.7703,1.7819,1.4484,0.9833,29851065.7637
2018-10-11,5.3015,5.2623,0.705,1.7059,1.7171,1.5031,1.0204,28765038.7891
2018-10-12,5.426,5.3859,0.7216,1.746,1.7574,1.4686,0.997,29440136.6382
2018-10-15,5.426,5.3859,0.7216,1.746,1.7574,1.4686,0.997,29440136.6382
2018-10-16,5.4368,5.3966,0.723,1.7494,1.7609,1.4657,0.995,29498840.799
2018-10-17,5.5666,5.5255,0.7403,1.7912,1.803,1.4315,0.9718,30203290.7285
2018-10-18,5.5125,5.4718,0.7331,1.7738,1.7854,1.4456,0.9814,29909769.9245
2018-10-19,5.6153,5.5738,0.7468,1.8069,1.8187,1.4191,0.9634,30467459.4521
2018-10-22,5.7451,5.7027,0.764,1.8487,1.8608,1.387,0.9416,31171909.3816
2018-10-23,5.6532,5.6114,0.7518,1.8191,1.831,1.4096,0.9569,30672924.0149
2018-10-24,5.81,5.7671,0.7727,1.8695,1.8818,1.3715,0.9311,31524134.3464
2018-10-25,5.8641,5.8208,0.7798,1.887,1.8993,1.3589,0.9225,31817655.1503
2018-10-26,5.9074,5.8638,0.7856,1.9009,1.9133,1.3489,0.9158,32052471.7935
2018-10-29,5.8371,5.794,0.7762,1.8783,1.8906,1.3652,0.9268,31670894.7484
2018-10-30,5.9236,5.8799,0.7878,1.9061,1.9186,1.3452,0.9132,32140528.0347
2018-10-31,5.9399,5.7993,0.7575,1.9113,1.8852,1.3416,0.9107,32228584.2759
2018-11-01,5.8912,5.7518,0.7513,1.8957,1.8697,1.3526,0.9183,31964415.5523
2018-11-02,6.0481,5.905,0.7713,1.9461,1.9195,1.3176,0.8945,32815625.8838
2018-11-05,6.0264,5.8838,0.7686,1.9392,1.9126,1.3223,0.8977,32698217.5623
2018-11-06,5.9669,5.8257,0.761,1.92,1.8937,1.3355,0.9066,32375344.6779
2018-11-07,5.8966,5.7571,0.752,1.8974,1.8714,1.3514,0.9174,31993767.6327
2018-11-08,5.9832,5.8416,0.763,1.9253,1.8989,1.3319,0.9042,32463400.9191
2018-11-09,5.8155,5.6778,0.7417,1.8713,1.8457,1.3703,0.9302,31553486.4268
2018-11-12,5.8425,5.7043,0.7451,1.88,1.8542,1.3639,0.9259,31700246.8288
2018-11-13,5.8533,5.7148,0.7465,1.8835,1.8577,1.3614,0.9242,31758950.9896
2018-11-14,5.7884,5.6514,0.7382,1.8626,1.8371,1.3767,0.9346,31406726.0248
2018-11-15,5.8263,5.6884,0.743,1.8748,1.8491,1.3677,0.9285,31612190.5876
2018-11-16,5.8209,5.6831,0.7423,1.873,1.8474,1.369,0.9294,31582838.5072
2018-11-19,5.8858,5.7465,0.7506,1.8939,1.868,1.3539,0.9191,31935063.4719
2018-11-20,5.783,5.6462,0.7375,1.8608,1.8354,1.378,0.9355,31377373.9444
2018-11-21,5.7668,5.6303,0.7354,1.8556,1.8302,1.3818,0.9381,31289317.7032
2018-11-22,5.7559,5.6197,0.7341,1.8521,1.8268,1.3844,0.9398,31230613.5424
2018-11-23,5.6802,5.5458,0.7244,1.8278,1.8027,1.4029,0.9524,30819684.4169
2018-11-26,5.6802,5.5458,0.7244,1.8278,1.8027,1.4029,0.9524,30819684.4169
2018-11-27,5.6748,5.5405,0.7237,1.826,1.801,1.4042,0.9533,30790332.3365
2018-11-28,5.7235,5.5881,0.7299,1.8417,1.8165,1.3923,0.9452,31054501.06
2018-11-29,5.7505,5.6145,0.7334,1.8504,1.8251,1.3857,0.9407,31201261.462
2018-11-30,5.7938,5.6567,0.7389,1.8643,1.8388,1.3754,0.9337,31436078.1052
2018-12-03,5.9615,5.8205,0.7603,1.9183,1.892,1.3367,0.9074,32345992.5975
2018-12-04,5.994,5.8521,0.7644,1.9287,1.9023,1.3295,0.9025,32522105.0799
2018-12-05,5.9507,5.8099,0.7589,1.9148,1.8886,1.3391,0.9091,32287288.4367
2018-12-06,5.8966,5.7571,0.752,1.8974,1.8714,1.3514,0.9174,31993767.6327
2018-12-07,5.8912,5.7518,0.7513,1.8957,1.8697,1.3526,0.9183,31964415.5523
2018-12-10,5.8587,5.7201,0.7472,1.8852,1.8594,1.3601,0.9234,31788303.07
2018-12-11,5.7992,5.662,0.7396,1.8661,1.8405,1.3741,0.9328,31465430.1856
2018-12-12,5.8046,5.6673,0.7403,1.8678,1.8422,1.3728,0.932,31494782.266
2018-12-13,5.8425,5.7043,0.7451,1.88,1.8542,1.3639,0.9259,31700246.8288
2018-12-14,5.7451,5.6092,0.7327,1.8487,1.8233,1.387,0.9416,31171909.3816
2018-12-17,5.8317,5.6937,0.7437,1.8765,1.8508,1.3664,0.9276,31641542.668
2018-12-18,5.7181,5.5828,0.7292,1.84,1.8148,1.3936,0.9461,31025148.9796
2018-12-19,5.7018,5.5669,0.7272,1.8347,1.8096,1.3976,0.9488,30937092.7384
2018-12-20,5.545,5.4138,0.7072,1.7843,1.7598,1.4371,0.9756,30085882.4069
2018-12-21,5.4476,5.3187,0.6947,1.7529,1.7289,1.4628,0.993,29557544.9598
2018-12-24,5.361,5.2342,0.6837,1.7251,1.7014,1.4864,1.0091,29087911.6734
2018-12-25,5.2961,5.1708,0.6754,1.7042,1.6808,1.5046,1.0215,28735686.7087
2018-12-26,5.2312,5.1074,0.6671,1.6833,1.6602,1.5233,1.0341,28383461.7439
2018-12-27,5.2258,5.1021,0.6665,1.6815,1.6585,1.5249,1.0352,28354109.6635
2018-12-28,5.3015,5.1761,0.6761,1.7059,1.6826,1.5031,1.0204,28765038.7891
2019-01-02,5.2474,5.1233,0.6692,1.6885,1.6654,1.0309,1.0309,28471517.9851
2019-01-03,5.3069,5.1814,0.6768,1.7077,1.6843,1.0194,1.0194,28794390.8695
2019-01-04,5.3881,5.2285,0.6619,1.7338,1.7042,1.004,1.004,29234672.0754
2019-01-07,5.3989,5.239,0.6632,1.7373,1.7077,1.002,1.002,29293376.2362
2019-01-08,5.3881,5.2285,0.6619,1.7338,1.7042,1.004,1.004,29234672.0754
2019-01-09,5.4043,5.2443,0.6639,1.739,1.7094,1.001,1.001,29322728.3166
2019-01-10,5.3881,5.2285,0.6619,1.7338,1.7042,1.004,1.004,29234672.0754
2019-01-11,5.4368,5.2758,0.6679,1.7494,1.7196,0.995,0.995,29498840.799
2019-01-14,5.4422,5.281,0.6685,1.7512,1.7213,0.994,0.994,29528192.8794
2019-01-15,5.4692,5.3072,0.6719,1.7599,1.7299,0.9891,0.9891,29674953.2814
2019-01-16,5.4801,5.3177,0.6732,1.7634,1.7333,0.9872,0.9872,29733657.4422
2019-01-17,5.5017,5.3387,0.6759,1.7703,1.7402,0.9833,0.9833,29851065.7637
2019-01-18,5.6423,5.4752,0.6931,1.8156,1.7846,0.9588,0.9588,30614219.8541
2019-01-21,5.5991,5.4332,0.6878,1.8017,1.771,0.9662,0.9662,30379403.2109
2019-01-22,5.545,5.3807,0.6812,1.7843,1.7538,0.9756,0.9756,30085882.4069
2019-01-23,5.5558,5.3912,0.6825,1.7877,1.7573,0.9737,0.9737,30144586.5677
2019-01-24,5.6153,5.449,0.6898,1.8069,1.7761,0.9634,0.9634,30467459.4521
2019-01-25,5.6802,5.512,0.6978,1.8278,1.7966,0.9524,0.9524,30819684.4169
2019-01-28,5.6369,5.47,0.6925,1.8138,1.7829,0.9597,0.9597,30584867.7737
2019-01-29,5.7235,5.554,0.7031,1.8417,1.8103,0.9452,0.9452,31054501.06
2019-01-30,5.6802,5.512,0.6978,1.8278,1.7966,0.9524,0.9524,30819684.4169
2019-01-31,5.8046,5.6327,0.7131,1.8678,1.836,0.932,0.932,31494782.266
2019-02-01,5.8263,5.6537,0.7157,1.8748,1.8428,0.9285,0.9285,31612190.5876
2019-02-11,5.7884,5.617,0.7111,1.8626,1.8308,0.9346,0.9346,31406726.0248
2019-02-12,5.7992,5.6275,0.7124,1.8661,1.8343,0.9328,0.9328,31465430.1856
2019-02-13,5.875,5.701,0.7217,1.8904,1.8582,0.9208,0.9208,31876359.3111
2019-02-14,5.8533,5.68,0.7191,1.8835,1.8514,0.9242,0.9242,31758950.9896
2019-02-15,5.7668,5.596,0.7084,1.8556,1.824,0.9381,0.9381,31289317.7032
2019-02-18,5.8641,5.6905,0.7204,1.887,1.8548,0.9225,0.9225,31817655.1503
2019-02-19,5.8425,5.6695,0.7177,1.88,1.848,0.9259,0.9259,31700246.8288
2019-02-20,5.8587,5.6852,0.7197,1.8852,1.8531,0.9234,0.9234,31788303.07
2019-02-21,5.8371,5.6642,0.7171,1.8783,1.8462,0.9268,0.9268,31670894.7484
2019-02-22,5.9561,5.7797,0.7317,1.9165,1.8839,0.9083,0.9083,32316640.5171
2019-02-25,6.4484,6.2574,0.7922,2.075,2.0396,0.8389,0.8389,34987679.8332
2019-02-26,6.3023,6.1157,0.7742,2.028,1.9934,0.8584,0.8584,34195173.6625
2019-02-27,6.3997,6.2102,0.7862,2.0593,2.0242,0.8453,0.8453,34723511.1097
2019-02-28,6.351,6.1629,0.7802,2.0436,2.0088,0.8518,0.8518,34459342.3861
2019-03-01,6.5025,6.3099,0.7988,2.0924,2.0567,0.8319,0.8319,35281200.6372
2019-03-04,6.5025,6.3099,0.7988,2.0924,2.0567,0.8319,0.8319,35281200.6372
2019-03-05,6.4808,6.2889,0.7961,2.0854,2.0499,0.8347,0.8347,35163792.3156
2019-03-06,6.5025,6.3099,0.7988,2.0924,2.0567,0.8319,0.8319,35281200.6372
2019-03-07,6.4268,6.2364,0.7895,2.068,2.0328,0.8418,0.8418,34870271.5116
2019-03-08,6.2212,6.0369,0.7642,2.0018,1.9677,0.8696,0.8696,33754892.4566
2019-03-11,6.205,6.0212,0.7622,1.9966,1.9626,0.8718,0.8718,33666836.2154
2019-03-12,6.1887,6.0054,0.7603,1.9914,1.9575,0.8741,0.8741,33578779.9742
2019-03-13,6.1887,6.0054,0.7603,1.9914,1.9575,0.8741,0.8741,33578779.9742
2019-03-14,6.1995,6.0159,0.7616,1.9949,1.9609,0.8726,0.8726,33637484.135
2019-03-15,6.1833,6.0002,0.7596,1.9897,1.9558,0.8749,0.8749,33549427.8938
2019-03-18,6.2699,6.0842,0.7702,2.0175,1.9831,0.8628,0.8628,34019061.1801
2019-03-19,6.2482,6.0632,0.7676,2.0105,1.9763,0.8658,0.8658,33901652.8585
2019-03-20,6.2482,6.0632,0.7676,2.0105,1.9763,0.8658,0.8658,33901652.8585
2019-03-21,6.1995,6.0159,0.7616,1.9949,1.9609,0.8726,0.8726,33637484.135
2019-03-22,6.1617,5.9792,0.7569,1.9827,1.9489,0.878,0.878,33432019.5722
2019-03-25,5.9669,5.7902,0.733,1.92,1.8873,0.9066,0.9066,32375344.6779
2019-03-26,5.8217,5.8217,0.7371,1.8976,1.8976,0.9017,0.9017,32551457.1603
2019-03-27,5.8165,5.8165,0.7364,1.8959,1.8959,0.9025,0.9025,32522105.0799
2019-03-28,5.7902,5.7902,0.7331,1.8873,1.8873,0.9066,0.9066,32375344.6779
2019-03-29,5.9214,5.9214,0.7497,1.9301,1.9301,0.8865,0.8865,33109146.6878
2019-04-01,6.0054,6.0054,0.7603,1.9575,1.9575,0.8741,0.8741,33578779.9742
2019-04-02,6.0054,6.0054,0.7603,1.9575,1.9575,0.8741,0.8741,33578779.9742
2019-04-03,6.0369,6.0369,0.7643,1.9677,1.9677,0.8696,0.8696,33754892.4566
2019-04-04,6.1472,6.1472,0.7783,2.0037,2.0037,0.854,0.854,34371286.1449
2019-04-08,6.1524,6.1524,0.7789,2.0054,2.0054,0.8532,0.8532,34400638.2253
2019-04-09,6.0579,6.0579,0.767,1.9746,1.9746,0.8666,0.8666,33872300.7781
2019-04-10,6.0264,6.0264,0.763,1.9643,1.9643,0.8711,0.8711,33696188.2958
2019-04-11,6.0212,6.0212,0.7623,1.9626,1.9626,0.8718,0.8718,33666836.2154
2019-04-12,6.0317,6.0317,0.7636,1.966,1.966,0.8703,0.8703,33725540.3762
2019-04-15,6.0212,6.0212,0.7623,1.9626,1.9626,0.8718,0.8718,33666836.2154
